14	 704	 972	 86	 616	
929	 251	 171	 853	 917	
91	 41	 145	 330	 724	
387	 620	 869	 30	 664	
940	 380	 748	 282	 840	
493	 162	 219	 494	 276	
18	 456	 738	 22	 928	
803	 29	 497	 202	 926	
265	 753	 859	 205	 284	
981	 342	 594	 90	 563	
920	 239	 217	 529	 288	
615	 554	 188	 248	 346	
776	 245	 250	 509	 53	
510	 242	 708	 549	 594	
844	 850	 746	 417	 75	
264	 578	 256	 178	 603	
558	 536	 603	 269	 637	
96	 752	 649	 119	 27	
168	 543	 582	 431	 407	
909	 193	 601	 962	 181	
879	 100	 212	 125	 714	
68	 540	 786	 760	 815	
370	 711	 255	 102	 825	
522	 290	 293	 949	 165	
615	 519	 137	 390	 523	
68	 665	 597	 818	 860	
206	 127	 736	 543	 512	
915	 556	 484	 308	 423	
599	 42	 968	 265	 83	
277	 919	 940	 449	 46	
614	 548	 937	 478	 125	
696	 915	 589	 627	 561	
807	 489	 829	 440	 4	
6	 78	 122	 282	 249	
530	 359	 190	 877	 802	
412	 601	 335	 588	 39	
333	 767	 755	 722	 234	
762	 970	 181	 637	 146	
646	 78	 291	 740	 435	
494	 413	 871	 466	 320	
226	 884	 12	 82	 84	
905	 717	 741	 186	 99	
83	 957	 214	 240	 328	
367	 591	 764	 884	 276	
619	 548	 536	 298	 97	
117	 462	 212	 327	 129	
89	 43	 375	 279	 422	
605	 700	 575	 889	 510	
284	 700	 969	 377	 506	
566	 549	 940	 260	 321	
47	 714	 877	 468	 555	
977	 619	 771	 585	 418	
265	 628	 339	 541	 176	
476	 362	 739	 984	 27	
672	 349	 600	 634	 375	
188	 733	 362	 245	 369	
889	 508	 132	 794	 254	
519	 955	 521	 855	 956	
621	 487	 787	 774	 834	
869	 252	 853	 447	 18	
118	 40	 324	 226	 303	
870	 76	 698	 966	 920	
123	 138	 426	 264	 933	
66	 665	 565	 223	 315	
384	 377	 583	 276	 491	
816	 213	 638	 309	 502	
355	 696	 113	 862	 936	
583	 281	 286	 466	 589	
538	 843	 887	 549	 72	
533	 135	 265	 29	 218	
37	 292	 711	 61	 183	
691	 545	 696	 748	 456	
242	 949	 467	 769	 754	
580	 236	 181	 715	 490	
533	 691	 405	 905	 279	
142	 931	 908	 876	 765	
325	 500	 189	 655	 167	
882	 997	 663	 874	 54	
179	 14	 715	 296	 509	
463	 263	 743	 110	 374	
32	 604	 722	 222	 893	
743	 619	 910	 374	 365	
781	 851	 81	 514	 407	
707	 51	 355	 735	 239	
822	 873	 954	 238	 564	
644	 915	 217	 581	 445	
375	 431	 278	 789	 405	
604	 621	 105	 674	 31	
537	 391	 944	 526	 637	
826	 242	 323	 171	 415	
29	 213	 26	 967	 304	
744	 545	 413	 154	 160	
174	 139	 645	 251	 539	
503	 443	 214	 834	 130	
274	 691	 869	 928	 666	
8	 361	 341	 364	 40	
556	 497	 105	 388	 651	
267	 963	 925	 475	 657	
420	 808	 166	 890	 24	
678	 854	 752	 293	 451	
284	 63	 595	 108	 663	
197	 30	 674	 920	 309	
446	 483	 359	 492	 92	
708	 840	 981	 805	 40	
961	 607	 532	 220	 340	
421	 641	 653	 481	 905	
103	 354	 937	 801	 334	
90	 965	 101	 199	 760	
723	 359	 780	 164	 968	
449	 739	 662	 357	 554	
546	 470	 325	 596	 395	
90	 156	 638	 447	 329	
851	 997	 244	 127	 949	
780	 0	 32	 649	 499	
253	 181	 454	 474	 406	
505	 527	 576	 769	 210	
930	 299	 690	 515	 614	
329	 103	 326	 590	 351	
187	 803	 1	 349	 519	
545	 466	 837	 620	 371	
545	 785	 386	 574	 690	
833	 360	 523	 764	 430	
110	 841	 837	 828	 604	
748	 97	 514	 48	 520	
190	 942	 704	 296	 164	
361	 542	 279	 391	 482	
498	 419	 370	 329	 400	
832	 197	 235	 767	 612	
869	 53	 683	 384	 210	
963	 697	 269	 143	 609	
75	 191	 827	 724	 259	
697	 685	 804	 268	 634	
930	 633	 315	 999	 782	
65	 22	 353	 510	 146	
681	 936	 489	 274	 163	
365	 668	 364	 336	 566	
953	 462	 967	 237	 664	
359	 70	 960	 158	 270	
383	 325	 556	 290	 982	
734	 303	 332	 299	 250	
436	 622	 202	 894	 817	
813	 266	 814	 768	 780	
13	 216	 245	 789	 720	
549	 749	 233	 153	 983	
695	 991	 684	 866	 943	
227	 410	 963	 533	 587	
251	 931	 905	 880	 3	
558	 17	 159	 641	 660	
103	 379	 243	 2	 455	
613	 16	 30	 8	 655	
303	 426	 412	 24	 912	
226	 172	 642	 20	 42	
375	 761	 449	 919	 241	
418	 774	 767	 966	 782	
299	 342	 414	 939	 621	
65	 86	 48	 498	 987	
796	 150	 496	 894	 568	
514	 109	 450	 626	 945	
844	 208	 776	 318	 564	
408	 424	 237	 190	 653	
331	 950	 452	 299	 252	
644	 278	 455	 71	 162	
216	 972	 526	 91	 478	
490	 770	 841	 250	 636	
167	 241	 125	 306	 942	
284	 463	 97	 878	 233	
975	 203	 62	 550	 415	
226	 385	 985	 774	 3	
414	 706	 181	 582	 967	
588	 11	 267	 94	 349	
455	 485	 903	 745	 154	
236	 983	 702	 689	 424	
299	 981	 570	 425	 79	
112	 125	 770	 864	 241	
96	 5	 394	 434	 389	
458	 79	 243	 237	 796	
237	 114	 184	 157	 137	
336	 602	 540	 224	 997	
270	 729	 328	 698	 337	
142	 353	 401	 795	 647	
100	 448	 640	 94	 327	
259	 565	 616	 574	 112	
658	 928	 514	 592	 54	
650	 399	 807	 864	 625	
559	 929	 309	 551	 420	
531	 206	 79	 290	 875	
458	 51	 361	 973	 289	
865	 523	 174	 748	 427	
400	 998	 600	 206	 307	
146	 364	 962	 368	 105	
335	 572	 941	 713	 639	
937	 443	 58	 344	 168	
620	 435	 68	 311	 374	
844	 505	 783	 164	 459	
275	 539	 70	 436	 518	
107	 749	 252	 930	 616	
49	 281	 911	 861	 765	
965	 129	 54	 889	 523	
133	 148	 953	 970	 472	
849	 170	 259	 300	 226	
885	 634	 179	 32	 932	
820	 575	 275	 731	 459	
136	 677	 115	 901	 254	
37	 856	 106	 165	 656	
714	 656	 802	 598	 327	
610	 567	 931	 10	 756	
286	 307	 966	 633	 460	
281	 143	 253	 481	 984	
867	 149	 114	 480	 316	
29	 947	 661	 362	 128	
199	 874	 45	 471	 547	
41	 111	 538	 823	 656	
630	 449	 275	 489	 726	
781	 699	 763	 836	 203	
135	 540	 437	 130	 942	
563	 102	 803	 997	 895	
463	 726	 562	 166	 43	
447	 774	 197	 209	 963	
771	 77	 530	 901	 631	
880	 320	 92	 105	 240	
170	 627	 218	 345	 714	
439	 293	 647	 86	 635	
184	 772	 843	 813	 514	
77	 311	 0	 403	 468	
856	 787	 438	 175	 994	
337	 63	 473	 510	 409	
690	 890	 184	 621	 41	
620	 903	 988	 880	 87	
99	 342	 416	 818	 994	
28	 839	 231	 15	 598	
465	 574	 477	 358	 38	
385	 925	 172	 784	 81	
767	 588	 742	 585	 343	
338	 437	 547	 817	 874	
887	 825	 519	 691	 866	
944	 982	 981	 349	 945	
392	 45	 975	 231	 892	
85	 229	 971	 785	 79	
793	 744	 842	 324	 672	
395	 546	 29	 613	 675	
481	 581	 529	 336	 990	
40	 896	 901	 992	 924	
615	 143	 459	 206	 729	
388	 745	 977	 610	 182	
769	 163	 283	 285	 395	
361	 473	 348	 704	 451	
41	 607	 107	 73	 109	
403	 754	 46	 169	 734	
852	 834	 559	 929	 270	
968	 204	 316	 409	 558	
851	 122	 524	 234	 715	
946	 635	 487	 210	 485	
738	 25	 469	 992	 682	
491	 275	 716	 435	 423	
693	 299	 398	 430	 534	
813	 919	 59	 315	 463	
440	 769	 550	 835	 34	
704	 252	 788	 969	 589	
207	 819	 837	 506	 956	
299	 932	 118	 584	 557	
472	 245	 946	 761	 294	
134	 638	 307	 101	 559	
478	 125	 961	 54	 385	
993	 818	 391	 440	 727	
318	 785	 800	 645	 914	
750	 920	 153	 338	 520	
57	 725	 786	 902	 3	
234	 619	 38	 167	 247	
235	 922	 316	 126	 941	
911	 880	 371	 16	 622	
53	 502	 685	 253	 396	
30	 535	 575	 569	 187	
33	 367	 507	 51	 758	
622	 672	 803	 634	 328	
195	 225	 715	 213	 216	
838	 822	 740	 140	 599	
591	 121	 814	 973	 253	
445	 824	 112	 417	 519	
419	 116	 215	 218	 848	
182	 524	 328	 614	 666	
662	 565	 641	 596	 152	
271	 250	 426	 519	 175	
970	 83	 836	 243	 557	
317	 103	 898	 235	 767	
284	 167	 908	 160	 435	
399	 777	 622	 612	 574	
705	 602	 319	 51	 679	
555	 668	 257	 810	 799	
702	 977	 453	 25	 762	
517	 727	 511	 424	 197	
533	 285	 431	 428	 60	
251	 409	 729	 289	 215	
557	 159	 795	 805	 502	
62	 162	 919	 248	 59	
77	 863	 7	 705	 772	
694	 347	 817	 496	 983	
223	 733	 711	 142	 909	
72	 264	 23	 358	 337	
339	 456	 593	 566	 362	
378	 519	 553	 416	 15	
200	 206	 511	 183	 536	
497	 571	 346	 26	 358	
951	 723	 771	 638	 159	
760	 640	 17	 437	 708	
701	 680	 389	 534	 91	
882	 268	 434	 533	 837	
696	 860	 501	 68	 960	
131	 918	 98	 116	 766	
481	 593	 402	 989	 299	
516	 537	 333	 320	 297	
357	 674	 344	 441	 969	
654	 202	 856	 32	 131	
741	 464	 841	 729	 705	
405	 799	 672	 528	 12	
947	 455	 419	 268	 266	
572	 0	 7	 501	 844	
76	 7	 521	 300	 914	
239	 368	 160	 888	 20	
549	 922	 617	 530	 777	
992	 668	 809	 743	 568	
319	 613	 761	 543	 267	
396	 121	 828	 932	 993	
537	 925	 935	 690	 891	
575	 606	 308	 253	 393	
82	 779	 489	 527	 382	
918	 832	 308	 33	 173	
581	 453	 428	 289	 780	
119	 710	 765	 565	 728	
848	 996	 348	 71	 157	
941	 375	 943	 565	 750	
934	 542	 172	 367	 763	
851	 201	 204	 101	 533	
813	 663	 587	 686	 142	
904	 338	 227	 43	 504	
884	 559	 612	 323	 664	
597	 500	 906	 207	 408	
423	 391	 949	 865	 416	
259	 975	 855	 766	 627	
892	 765	 506	 704	 16	
526	 693	 177	 337	 523	
699	 764	 256	 862	 580	
73	 236	 460	 687	 648	
866	 762	 922	 803	 996	
695	 661	 375	 835	 677	
709	 365	 205	 222	 926	
809	 469	 618	 550	 640	
853	 626	 585	 19	 618	
898	 60	 343	 737	 801	
803	 659	 682	 175	 0	
999	 852	 911	 410	 485	
784	 939	 404	 297	 411	
434	 518	 552	 779	 16	
355	 802	 557	 339	 554	
308	 728	 310	 66	 417	
587	 636	 328	 26	 644	
44	 478	 635	 966	 365	
710	 155	 210	 814	 539	
284	 56	 11	 646	 36	
826	 972	 62	 133	 600	
597	 155	 837	 593	 78	
82	 502	 630	 327	 594	
841	 574	 2	 101	 704	
283	 228	 172	 252	 65	
567	 131	 606	 93	 821	
717	 27	 420	 486	 795	
280	 258	 89	 502	 196	
468	 241	 805	 968	 65	
407	 983	 60	 642	 754	
845	 191	 754	 762	 921	
354	 351	 707	 761	 631	
900	 213	 333	 488	 835	
189	 475	 282	 300	 641	
488	 906	 171	 337	 211	
99	 490	 943	 199	 173	
137	 955	 472	 597	 158	
259	 695	 847	 451	 519	
610	 587	 766	 709	 8	
981	 770	 113	 81	 219	
69	 549	 192	 937	 712	
324	 336	 240	 948	 973	
538	 180	 570	 360	 248	
696	 35	 701	 118	 920	
508	 368	 515	 847	 260	
826	 897	 58	 325	 600	
247	 768	 35	 558	 457	
156	 186	 493	 929	 744	
448	 59	 907	 934	 469	
579	 33	 738	 890	 602	
728	 296	 483	 682	 125	
952	 182	 133	 441	 506	
37	 688	 893	 172	 945	
201	 560	 529	 925	 886	
503	 690	 826	 577	 496	
509	 788	 881	 730	 728	
573	 20	 133	 555	 873	
526	 258	 3	 843	 144	
93	 741	 487	 274	 387	
957	 330	 241	 614	 706	
679	 297	 508	 838	 100	
523	 787	 600	 818	 766	
747	 639	 200	 722	 826	
855	 411	 236	 609	 988	
727	 965	 929	 648	 436	
646	 990	 305	 72	 947	
539	 757	 976	 47	 793	
201	 280	 700	 233	 827	
520	 49	 553	 814	 960	
486	 713	 928	 260	 931	
327	 604	 297	 17	 839	
207	 904	 230	 220	 709	
542	 38	 62	 566	 825	
655	 852	 658	 936	 114	
719	 747	 805	 934	 409	
628	 203	 327	 456	 194	
687	 564	 878	 10	 740	
427	 769	 729	 84	 79	
347	 893	 664	 658	 136	
387	 978	 416	 60	 266	
632	 69	 393	 714	 869	
567	 839	 548	 144	 533	
9	 642	 536	 121	 548	
253	 546	 833	 66	 482	
129	 295	 59	 362	 149	
705	 546	 436	 275	 825	
664	 141	 247	 433	 318	
402	 699	 780	 189	 465	
445	 550	 688	 219	 134	
438	 568	 100	 255	 667	
410	 863	 847	 354	 946	
870	 46	 224	 177	 248	
811	 551	 628	 880	 26	
827	 913	 988	 917	 863	
928	 555	 153	 204	 25	
612	 522	 979	 903	 726	
305	 549	 537	 5	 39	
334	 773	 902	 102	 784	
434	 638	 964	 595	 875	
132	 374	 91	 593	 646	
107	 352	 200	 36	 687	
568	 484	 150	 408	 186	
699	 731	 657	 568	 187	
638	 937	 68	 991	 904	
931	 448	 532	 886	 682	
775	 673	 69	 349	 977	
190	 981	 817	 636	 350	
397	 819	 766	 892	 642	
722	 642	 659	 330	 419	
411	 245	 589	 821	 967	
190	 739	 403	 173	 165	
342	 828	 539	 674	 358	
23	 233	 432	 950	 144	
151	 453	 767	 174	 344	
207	 949	 320	 516	 358	
458	 940	 499	 701	 818	
143	 140	 480	 789	 137	
8	 886	 181	 143	 39	
648	 695	 762	 916	 252	
22	 650	 412	 762	 321	
59	 618	 713	 429	 560	
530	 831	 711	 17	 84	
414	 200	 950	 643	 983	
635	 464	 826	 676	 37	
554	 94	 455	 444	 497	
878	 801	 103	 943	 658	
513	 90	 556	 945	 269	
336	 643	 662	 159	 989	
226	 209	 747	 243	 372	
83	 418	 200	 802	 70	
625	 290	 908	 51	 693	
400	 979	 10	 556	 217	
757	 117	 876	 668	 817	
578	 861	 179	 877	 159	
714	 989	 139	 626	 421	
93	 110	 162	 807	 640	
730	 797	 895	 816	 239	
508	 23	 366	 448	 669	
832	 628	 562	 895	 542	
757	 695	 677	 8	 932	
148	 853	 594	 634	 494	
33	 842	 641	 375	 908	
250	 171	 817	 122	 926	
39	 402	 372	 48	 190	
277	 252	 875	 815	 320	
276	 290	 773	 165	 952	
506	 744	 93	 65	 732	
651	 356	 623	 195	 650	
694	 453	 168	 547	 446	
508	 288	 900	 892	 690	
428	 620	 444	 754	 804	
858	 163	 636	 903	 253	
48	 735	 882	 927	 992	
791	 133	 273	 372	 282	
123	 975	 383	 493	 433	
996	 360	 895	 852	 547	
965	 87	 733	 297	 576	
174	 971	 139	 916	 372	
597	 988	 253	 309	 722	
825	 453	 461	 107	 594	
774	 472	 563	 294	 97	
72	 226	 757	 989	 52	
191	 151	 712	 927	 499	
124	 778	 36	 59	 739	
758	 682	 347	 200	 958	
232	 982	 225	 203	 279	
53	 204	 960	 678	 769	
102	 736	 760	 911	 487	
79	 814	 49	 813	 666	
492	 67	 613	 283	 82	
284	 856	 826	 988	 276	
814	 884	 477	 922	 312	
839	 840	 17	 209	 246	
197	 923	 818	 261	 40	
319	 941	 88	 855	 739	
586	 651	 566	 236	 692	
14	 579	 67	 351	 870	
24	 538	 935	 955	 960	
797	 792	 578	 863	 403	
823	 240	 49	 687	 119	
461	 730	 418	 206	 347	
703	 548	 436	 270	 12	
617	 113	 388	 143	 812	
376	 960	 684	 446	 632	
931	 476	 220	 500	 984	
736	 11	 407	 835	 308	
237	 408	 649	 746	 48	
582	 674	 281	 369	 818	
411	 381	 938	 396	 947	
85	 972	 352	 245	 45	
555	 440	 288	 417	 468	
521	 543	 922	 726	 102	
661	 323	 710	 704	 457	
695	 42	 166	 984	 17	
415	 821	 682	 428	 73	
381	 532	 326	 845	 866	
483	 779	 508	 657	 21	
247	 561	 433	 760	 106	
714	 167	 623	 942	 465	
29	 526	 498	 950	 36	
499	 585	 839	 723	 981	
79	 110	 125	 587	 440	
603	 874	 654	 501	 186	
42	 166	 39	 418	 969	
132	 794	 995	 695	 651	
830	 582	 355	 940	 145	
787	 987	 406	 959	 446	
210	 43	 897	 778	 125	
831	 226	 35	 643	 824	
994	 421	 360	 919	 640	
854	 513	 64	 905	 507	
517	 859	 854	 193	 571	
52	 95	 950	 447	 529	
723	 254	 939	 428	 219	
233	 534	 101	 963	 214	
440	 698	 860	 277	 141	
53	 382	 463	 779	 373	
609	 959	 694	 97	 367	
617	 380	 442	 205	 433	
431	 290	 574	 455	 951	
595	 908	 107	 957	 967	
351	 335	 903	 553	 909	
584	 938	 50	 822	 665	
609	 10	 934	 483	 30	
946	 896	 146	 284	 385	
361	 385	 905	 194	 41	
406	 340	 917	 305	 342	
849	 187	 596	 285	 931	
759	 533	 940	 366	 818	
