RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,RejectionTime,Answer.words4,ApprovalTime,Description,Last30DaysApprovalRate,AutoApprovalTime,Input.sentence4,Input.sentence5,Input.sentence1,Input.sentence2,Input.sentence3,AssignmentStatus,Answer.words5,NumberOfSimilarHITs,AssignmentId,WorkTimeInSeconds,Input.docid1,HITTypeId,Input.docid3,Input.docid2,Input.docid5,Expiration,Reward,Approve,LifetimeInSeconds,Input.sentenceid2,Input.sentenceid5,Input.sentenceid4,Input.sentenceid3,AutoApprovalDelayInSeconds,MaxAssignments,Answer.score3,Answer.score2,Answer.score1,Answer.score5,Answer.score4,SubmitTime,Input.sentenceid1,Keywords,Answer.words1,Answer.words2,Answer.words3,Last7DaysApprovalRate,LifetimeApprovalRate,Input.docid4
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1HIXB2K08239O,,Mon Apr 17 18:31:16 PDT 2017,432000,Tue Apr 18 02:06:44 PDT 2017,3Z56AA6EK4LQJPGONF3YFJ6EYSS6MS,,,others use,Wed Apr 19 13:00:52 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 02:13:53 PDT 2017,"Bloomberg is not responsible for the information that you or others choose to disclose publicly on this Web site , and neither Bloomberg 's nor others ' use of such information is subject to this Privacy Policy .","BLP may also disclose your personal and other information to unaffiliated third parties if we believe in good faith that such disclosure is necessary : ( a ) to comply with the law or in response to a subpoena , court order , government request , or other legal process ; ( b ) to produce relevant documents or information in connection with litigation , arbitration , mediation , adjudication , government or internal investigations , or other legal or administrative proceedings ; ( c ) to protect the interests , rights , safety , or property of Bloomberg or others ; ( d ) to enforce any terms of service on this Web site ; ( e ) to provide you and other users of this Web site with the services or products requested by you and/or the other users ( including allowing a purchaser of BLP or a BLP division to continue to serve you ) , and to perform other activities related to such services and products , including billing and collection ; ( f ) to provide you with special offers or promotions from Bloomberg that may be of interest to you ; or ( g ) to operate Bloomberg 's systems properly .",You may instruct BLP at any time not to share your personal information covered by this Privacy Policy with such Third-Party Providers by clicking here .,"Please note that ( i ) this opt-out process may take some time to complete , consistent with applicable law ; and ( ii ) even after such opt-out process is completed , your personal and other information may continue to be shared with our affiliates ( including affiliated websites under common ownership or control ) and designated service providers .","If you participate in certain features of this Web site ( e.g. , sharing news stories of interest ) , please note that any information you or others voluntarily disclose through use of these features , becomes available to the public and/or other users whom you have designated .",Approved,"unaffiliated, serve you",,3WR9XG3T64WW6J3HQNDWNNLUNI747E,429,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:27:59 PDT 2017,$0.05,,,33614,33618,33617,33615,604800,8,3,5,5,5,4,Tue Apr 18 02:13:53 PDT 2017,33613,"vague, ambiguous, privacy policy","covered, Third-Party Providers","some, may continue","certain, others voluntarily",0% (0/0),100% (1/1),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AJD0KXFFY4DY8,Missed a lot of vague terms.,Mon Apr 17 18:31:16 PDT 2017,432000,Wed Apr 19 19:27:59 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,Tue Apr 25 10:59:47 PDT 2017,reasonable,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 19:32:38 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Rejected,various,,32Z9ZLUT1M5X31JBMGEHSYGTIH3HOD,279,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,1,1,1,2,2,Wed Apr 19 19:32:38 PDT 2017,33619,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/14),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A23NJOKU9E2EPA,Not vague terms,Mon Apr 17 18:31:16 PDT 2017,432000,Wed Apr 26 10:20:33 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,Mon May 01 20:27:59 PDT 2017,impose,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",75% (3/4),Wed May 03 10:23:38 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Rejected,They are not as vague as they are frightening.,,33CID57105EA389FU39NWNBP4N2L3B,185,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,2,2,5,5,4,Wed Apr 26 10:23:38 PDT 2017,33619,"vague, ambiguous, privacy policy",Third party,{},you,0% (0/0),60% (3/5),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ARFAW0SGYEMFL,,Mon Apr 17 18:31:16 PDT 2017,432000,Thu May 04 13:16:38 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,,{},Sun May 07 11:50:54 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",3% (4/121),Thu May 11 13:33:00 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Approved,may,,34Q075JO1YY1W96EI69LAA444OG10W,982,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,2,1,1,2,1,Thu May 04 13:33:00 PDT 2017,33619,"vague, ambiguous, privacy policy",{},{},may,0% (0/0),76% (384/502),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:16 PDT 2017,432000,Fri Apr 21 19:00:19 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,,certain,Tue Apr 25 10:59:28 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 19:02:08 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Approved,"some, may, personal information",,38F5OAUN5OXQIVRC5UXFHCUYSX77H1,109,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,1,2,4,5,2,Fri Apr 21 19:02:08 PDT 2017,33619,"vague, ambiguous, privacy policy","information, other",third parties,{},100% (4/4),100% (786/786),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A10HFGQLEOD3VQ,,Mon Apr 17 18:31:16 PDT 2017,432000,Fri May 05 09:48:25 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,,{},Sun May 07 11:50:52 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",90% (18/20),Fri May 12 09:49:43 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Approved,"may, personal information",,3IFS6Q0HJJ4CXOMOZFDBCFR9GK7SI3,78,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,2,1,1,3,1,Fri May 05 09:49:43 PDT 2017,33619,"vague, ambiguous, privacy policy",{},{},may,0% (0/0),91% (161/177),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1KIBD7YIBPRED,,Mon Apr 17 18:31:16 PDT 2017,432000,Sat Apr 22 08:30:37 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,,"reasonable, certain, such, if, applicable",Tue Apr 25 10:59:11 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 08:32:48 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Approved,"some, may, mentioned, variious, different levels",,3L6L49WXW1IHJFPY2UYZP37YWNW546,131,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,2,3,3,4,4,Sat Apr 22 08:32:48 PDT 2017,33619,"vague, ambiguous, privacy policy","further use, Third-party, other","such, and/or, third parties'","should, may",0% (0/0),94% (33/35),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ANT2V756NAX5X,,Mon Apr 17 18:31:16 PDT 2017,432000,Sat Apr 22 11:12:58 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,,Certain,Tue Apr 25 10:59:51 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 11:14:20 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Approved,"Some, may",,3SUWZRL0MZYVULM5WJKHQVXP58AE6C,82,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,3,2,3,2,2,Sat Apr 22 11:14:20 PDT 2017,33619,"vague, ambiguous, privacy policy",Other,Such collection,May have,0% (0/0),91% (148/162),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1X8NOSFZ9ABFC,Many of the words entered are not vague terms.,Mon Apr 17 18:31:16 PDT 2017,432000,Fri Apr 21 09:57:08 PDT 2017,3ZQA3IO31BCJC603UP6UCR42LHR1O4,,Tue Apr 25 10:59:17 PDT 2017,While,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Fri Apr 28 10:06:05 PDT 2017,"While BLP will make reasonable efforts to accommodate your request , we also reserve the right to impose certain restrictions and requirements on such access requests , if allowed or required by applicable laws .",Some of the uses and disclosures mentioned in this Privacy Policy may involve the transfer of your personal information to various countries around the world that may have different levels of privacy protection than your country .,"The collection , further use , and/or disclosure of your information by Third-Party Providers or by other third parties is not the responsibility of Bloomberg .","Rather , such collection , use , and/or disclosure is governed by the third parties ' privacy policies .","To help us protect your privacy , you should maintain the secrecy of the logon ID and password you may have set up in connection with your participation in this Web site 's service .",Rejected,mentioned,,3Z7ISHFUH1GG9UWPLLVSVJUYZ5Z8ZG,537,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,320,Mon May 08 20:28:00 PDT 2017,$0.05,,,33620,33630,33628,33624,604800,8,5,3,5,5,5,Fri Apr 21 10:06:05 PDT 2017,33619,"vague, ambiguous, privacy policy","further, third-party",Rather,password,0% (0/0),0% (0/16),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1JCFQPLZHZ23,Missed vague terms,Mon Apr 17 18:31:16 PDT 2017,432000,Mon May 01 09:20:41 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,Mon May 01 20:27:53 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon May 08 09:21:17 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Rejected,{},,351SEKWQS12SRITXN4GE99CQWGRMD9,36,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,1,1,1,1,1,Mon May 01 09:21:17 PDT 2017,33633,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/71),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3ONHNCE473E9V,Not vague terms,Mon Apr 17 18:31:16 PDT 2017,432000,Wed Apr 19 18:23:49 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,Tue Apr 25 10:59:40 PDT 2017,request,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 18:26:41 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Rejected,"following, views, practices",,3AMYWKA6YC7H6CZUQXNDV7R393J6OX,172,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,1,3,5,2,3,Wed Apr 19 18:26:41 PDT 2017,33633,"vague, ambiguous, privacy policy","third-party, social networking websites","third-party, information, such sites",third parties,0% (0/0),71% (20/28),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3BGMRLB0C5A0B,,Mon Apr 17 18:31:16 PDT 2017,432000,Sun Apr 23 22:26:30 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,,request,Tue Apr 25 10:59:38 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 22:43:52 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Approved,"views, matter, offerings",,3E47SOBEYRHWQ7XS2TNBXANRTPVCII,1042,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,2,3,4,5,2,Sun Apr 23 22:43:52 PDT 2017,33633,"vague, ambiguous, privacy policy","may, third-party","any information, may",purposes,0% (0/0),100% (4/4),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1KIBD7YIBPRED,,Mon Apr 17 18:31:16 PDT 2017,432000,Wed Apr 19 06:57:05 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,,{},Wed Apr 19 13:00:53 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 06:58:12 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Approved,many,,3FFJ6VRIL29CWF2CQDUR29LQKP90I2,67,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,2,2,2,2,1,Wed Apr 19 06:58:12 PDT 2017,33633,"vague, ambiguous, privacy policy",may provide,such,"and/or, third parties",0% (0/0),94% (33/35),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A31AGR8JS1MZI5,Not vague terms,Mon Apr 17 18:31:16 PDT 2017,432000,Mon May 01 20:29:15 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,Sun May 07 11:50:53 PDT 2017,request,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon May 08 20:30:07 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Rejected,"offerings, views",,3JMSRU9HQJFG9B16XRSP2NDONMBEVK,52,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,4,4,4,5,4,Mon May 01 20:30:07 PDT 2017,33633,"vague, ambiguous, privacy policy",social networking websites,third party sites,affiatlies,0% (0/0),67% (6/9),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ARFAW0SGYEMFL,,Mon Apr 17 18:31:16 PDT 2017,432000,Wed May 03 06:32:12 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,,may,Sun May 07 11:50:55 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",3% (4/121),Wed May 10 06:54:15 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Approved,{},,3PZDLQMM0U6SFMJQDQ2JAUGA5FKC22,1323,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,1,2,2,1,2,Wed May 03 06:54:15 PDT 2017,33633,"vague, ambiguous, privacy policy",may,may,{},0% (0/0),76% (384/502),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2K7H82QURKBLN,"""Such a request"" and ""this matter"" are not vague terms",Mon Apr 17 18:31:16 PDT 2017,432000,Sat Apr 22 20:24:08 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,Tue Apr 25 10:59:34 PDT 2017,such a request,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 20:29:55 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Rejected,"this matter, offerings",,3QEMNNSB2YK96FMAJYEPQRF007H7DZ,347,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,3,2,3,2,2,Sat Apr 22 20:29:55 PDT 2017,33633,"vague, ambiguous, privacy policy","may provide, third-party","third-party, not responsible","disclosure, affiliates, third parties, direct marketing purposes",0% (0/0),67% (4/6),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:16 PDT 2017,432000,Fri Apr 21 10:52:59 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,,{},Tue Apr 25 10:59:25 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 10:54:30 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Approved,{},,3UNH76FOCTQVPTOOJ03SMUMRDHNYM8,91,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,1,1,3,1,1,Fri Apr 21 10:54:30 PDT 2017,33633,"vague, ambiguous, privacy policy","may, third-party",{},{},100% (4/4),100% (786/786),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AU506FWNJPZ12,Not vague terms,Mon Apr 17 18:31:16 PDT 2017,432000,Wed Apr 26 06:44:05 PDT 2017,3XEIP58NL0881HIEP8ZUC4KK3RYZL9,,Mon May 01 20:28:13 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed May 03 06:50:18 PDT 2017,You may also make such a request by writing to us at :,"Please read the following to understand our views and practices regarding this matter , and how they pertain to you as you use our many offerings .","BLP may provide links to third-party websites , including social networking websites .","Since we do not control third-party sites and are not responsible for any information you may provide while on such sites , we encourage you to read the privacy policies on those websites before providing any of your information on such sites .","If you are a California resident , California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information by BLP to its affiliates and/or third parties for their direct marketing purposes .",Rejected,"understand, views, practices, offerings",,3WQQ9FUS6BFKRWT9F7FP91NV8E6B8U,373,320,370L63GT3D60H5L6G0NFZL7USOZ18V,320,320,344,Mon May 08 20:27:53 PDT 2017,$0.05,,,33634,36140,33641,33639,604800,9,2,4,4,4,1,Wed Apr 26 06:50:18 PDT 2017,33633,"vague, ambiguous, privacy policy","third-party, social networking","information, sites, information","request, disclosure, affiliates, direct marketing",0% (0/0),0% (0/1),320
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2E71N5A3DVQPW,,Mon Apr 17 18:31:16 PDT 2017,432000,Tue Apr 25 21:32:54 PDT 2017,3O0M2G5VC6NXXITGFI6EDZGG22F94B,,,any inaccuracies,Mon May 01 20:28:00 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue May 02 21:34:22 PDT 2017,And how you can correct any inaccuracies in the information .,What are the privacy standards for Care2 's marketplace partners and affiliates ?,The TRUSTe program does not cover information that may be collected through software downloaded from the site .,"When visiting a website displaying the TRUSTe Trustmark , you will be notified of what personally identifiable information of yours is collected :",With whom the information may be shared ;,Approved,What are the privacy standards,,39N5ACM9HF8M9VDT34344HNV9N5P9I,88,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Tue May 02 10:59:41 PDT 2017,$0.05,,,36144,36164,36150,36147,604800,7,5,1,2,3,3,Tue Apr 25 21:34:22 PDT 2017,36143,"vague, ambiguous, privacy policy",information,{},With whom the information may be shared,0% (0/0),100% (20/20),344
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A4WILE40ZCD5Q,,Mon Apr 17 18:31:16 PDT 2017,432000,Wed Apr 19 11:50:39 PDT 2017,3O0M2G5VC6NXXITGFI6EDZGG22F94B,,,{},Wed Apr 19 13:00:57 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 11:51:15 PDT 2017,And how you can correct any inaccuracies in the information .,What are the privacy standards for Care2 's marketplace partners and affiliates ?,The TRUSTe program does not cover information that may be collected through software downloaded from the site .,"When visiting a website displaying the TRUSTe Trustmark , you will be notified of what personally identifiable information of yours is collected :",With whom the information may be shared ;,Approved,{},,3H7Z272LX8SHAXE2S16U9QEQ92APL9,36,344,370L63GT3D60H5L6G0NFZL7USOZ18V,344,344,344,Tue May 02 10:59:41 PDT 2017,$0.05,,,36144,36164,36150,36147,604800,7,1,1,3,1,1,Wed Apr 19 11:51:15 PDT 2017,36143,"vague, ambiguous, privacy policy",software,{},{},0% (0/0),100% (6/6),344
